state_code,state,congressional_district,year,male_child,male_teen,male_adult,female_child,female_teen,female_adult,Females under 5 years,Females 5 to 9 years,Females 10 to 14 years,Females 15 to 17 years,Females 18 and 19 years,Females 20 years,Females 21 years,Females 22 to 24 years,Females 25 to 29 years,Females 30 to 34 years,Females 35 to 39 years,Females 40 to 44 years,Females 45 to 49 years,Females 50 to 54 years,Females 55 to 59 years,Females 60 and 61 years,Females 62 to 64 years,Females 65 and 66 years,Females 67 to 69 years,Females 70 to 74 years,Females 75 to 79 years,Females 80 to 84 years,Females 85 years and over,Males under 5 years,Males 5 to 9 years,Males 10 to 14 years,Males 15 to 17 years,Males 18 and 19 years,Males 20 years,Males 21 years,Males 22 to 24 years,Males 25 to 29 years,Males 30 to 34 years,Males 35 to 39 years,Males 40 to 44 years,Males 45 to 49 years,Males 50 to 54 years,Males 55 to 59 years,Males 60 and 61 years,Males 62 to 64 years,Males 65 and 66 years,Males 67 to 69 years,Males 70 to 74 years,Males 75 to 79 years,Males 80 to 84 years,Males 85 years and over
12,Florida,13,2019,40350.0,27085.0,285797.0,39397.0,26055.0,311305.0,16400,16477,16302,9971,6303,3702,3796,11787,24471,22801,21733,19877,23816,27188,30163,12153,17928,11527,15803,20913,16695,11342,15610,16654,16846,17127,10331,6478,3530,3857,11606,24310,22658,20714,19455,22394,25786,28575,11126,16023,10349,13825,18959,14074,9331,9225
12,Florida,14,2019,57692.0,39817.0,287645.0,54736.0,38510.0,309850.0,23460,22548,21820,13968,11450,6690,6175,16377,34558,30052,28453,25955,27748,27483,25553,10329,13416,7537,10947,13697,9543,6881,8456,24613,23556,23808,14656,10877,6031,5912,16339,33895,29022,26221,25289,28174,26781,23382,9879,11333,6788,9870,12119,7719,4439,4452
12,Florida,15,2019,58847.0,42127.0,286346.0,56288.0,38127.0,308118.0,22390,23974,24812,14241,8999,5137,5155,14242,28092,28235,27048,26091,24956,26135,26734,10968,15332,9307,12863,18149,13088,8953,7633,23168,24840,27099,16570,9298,5740,4651,14388,28087,27666,25295,26070,24486,24829,25891,9094,12600,7940,10972,15699,11010,6649,5279
12,Florida,16,2019,52966.0,36731.0,311489.0,50639.0,33983.0,345608.0,19759,22065,22039,13609,7151,4224,3403,11478,22092,22103,22994,23504,25861,28063,30479,12227,19365,12941,20887,29208,22566,15697,18516,21445,22119,23507,14574,8053,4220,3667,11676,21954,21918,22835,22048,24158,25705,26971,10734,16504,10417,17123,25916,19981,13476,12186
12,Florida,17,2019,43015.0,32477.0,309192.0,41197.0,29735.0,318068.0,15799,17836,18905,11582,6810,3511,3532,8884,17917,17719,17195,17268,21064,23653,27727,11861,18657,14145,22280,32462,24954,17140,18099,16547,18186,20705,11763,8291,4813,3754,11064,20673,18402,18773,18004,21022,23417,24839,11028,15999,13070,19612,29076,25533,16983,13130
12,Florida,18,2019,47527.0,34126.0,294564.0,43774.0,32370.0,318891.0,17317,17867,21475,12651,6834,4150,3693,10402,20451,20711,21322,21433,25000,27102,30291,11895,17237,11468,16378,26170,21445,13931,15812,19134,19643,21876,13042,7959,4253,4304,11471,22227,19961,19648,21601,22018,25936,27325,10829,15332,9576,15206,22276,18526,12498,11577
12,Florida,19,2019,45362.0,32225.0,319466.0,42067.0,30844.0,343512.0,16590,17727,19375,11916,7303,4253,3716,10997,20505,19295,20308,20668,23235,25506,30135,12895,19540,14124,22074,34337,24978,17636,19310,18578,18445,20848,12225,7492,3980,3977,11595,21862,20272,21155,19629,21249,22970,25459,10758,16881,11755,19819,31563,26975,15860,13707
12,Florida,20,2019,64669.0,41180.0,276917.0,63267.0,39463.0,302678.0,27356,25355,26390,14328,9301,6015,4603,15190,29423,29094,27250,26950,26823,27761,25340,10103,13586,8678,10125,13861,9989,7750,10137,28236,25881,26382,15238,10113,5866,5525,16630,31136,27542,27473,24398,24110,25966,23676,9141,11238,6491,7744,11150,7884,5519,5428
12,Florida,21,2019,46878.0,33414.0,292163.0,45705.0,32251.0,321793.0,18389,19202,20286,12426,7654,3943,3965,11807,22106,21963,22240,21762,24257,25918,26255,10834,14595,11382,16388,25173,21831,15952,21422,18651,20021,20517,13330,7774,4059,3938,11754,21999,23500,22095,21440,24544,24306,24032,9298,13000,8467,12828,20626,18936,12854,14487
12,Florida,22,2019,45309.0,33495.0,295098.0,43980.0,32650.0,304558.0,18610,17244,20315,13391,7070,3567,3918,10802,23434,21982,23602,23158,25712,27727,28602,11079,15178,9564,14295,19575,14982,11553,15828,19087,18234,19972,13416,8096,3602,3963,10322,23902,22832,24304,23003,26781,27746,29061,10797,14919,9924,13692,17982,13603,8553,10112
12,Florida,23,2019,53369.0,36346.0,274807.0,50050.0,35399.0,310145.0,19772,21308,22427,14013,7930,4877,4752,12877,23844,24745,25538,28102,29191,29310,27450,10050,14975,9294,12645,17521,13099,10320,11555,21358,22618,23483,14116,8141,4799,4122,13965,22918,23778,21671,25054,26493,28570,26656,9104,12508,7340,10556,14348,9635,6323,6967
12,Florida,24,2019,57498.0,36656.0,269149.0,55340.0,35555.0,292203.0,24147,22304,22223,13531,8691,5197,4880,14968,28326,29797,26373,24509,25273,24774,25599,9601,13808,7337,10520,15051,10398,8268,7524,24598,23254,24115,12832,9355,5021,5221,15338,28438,29194,26055,25050,24520,23513,22481,9066,11189,6696,8684,11184,8275,5075,4149
12,Florida,25,2019,50333.0,35435.0,291167.0,50377.0,34707.0,309528.0,21187,19837,23384,12112,8565,4160,3798,14117,24908,23803,22698,26640,27596,30401,26585,9300,13772,9253,13248,19425,15392,12084,12348,21072,20738,21309,13833,8817,4932,4610,14421,25478,25577,23857,25770,28301,29002,24363,8969,12051,7185,10495,16320,13954,8363,7519
12,Florida,26,2019,57497.0,41499.0,278371.0,54199.0,38054.0,299288.0,23669,21408,22807,14555,9815,5154,5119,13761,25600,24790,24958,28234,28577,29060,27060,9462,13159,8196,11378,15355,11626,8852,8947,24301,23256,24851,16034,10555,5091,6083,15678,27280,25172,24977,27244,28768,29197,22448,8132,10879,6480,9184,12665,9175,6049,3869
12,Florida,27,2019,45342.0,30672.0,289889.0,43795.0,28915.0,308571.0,18859,18031,17264,11072,7485,4593,4797,11903,27564,26407,24793,25855,26801,28894,25818,9190,13333,8329,11318,17634,14055,11956,15331,20561,17164,19043,11572,7675,4024,4247,12859,28578,30201,27384,26569,27144,28195,24731,8498,11390,7446,9699,13319,10956,6920,7729
13,Georgia,01,2019,60096.0,39360.0,263643.0,57344.0,37255.0,279387.0,24386,23523,23588,13285,9818,4496,4575,15842,29024,25697,23440,22752,22788,23006,25567,9580,12438,8659,11131,15642,10709,7005,7036,25084,25465,23869,14251,10788,6024,5994,16951,30677,25722,23361,22024,21500,22276,21725,8689,11213,7202,9800,13181,8404,5151,3749
13,Georgia,02,2019,53622.0,39374.0,235123.0,51527.0,36759.0,254092.0,21093,21358,22690,12775,10370,5067,4823,12788,23398,21154,21375,18888,19803,22046,23033,9775,12774,7880,10779,14448,10403,7650,8008,21438,22975,23024,13777,11783,6276,5797,14620,23915,21813,20390,19495,19082,19973,21471,8416,10857,6806,9123,11534,7359,4558,3638
13,Georgia,03,2019,57944.0,42628.0,255608.0,53315.0,43571.0,282006.0,20761,21769,26963,16601,10793,5035,4688,13789,23833,22493,24437,24277,26734,26684,24816,9735,13296,8383,11999,16409,10574,7418,7406,22902,24307,26839,16461,10064,5127,5426,13959,23241,20663,22076,22974,24116,25010,24994,8383,11543,7361,10007,13957,8497,4577,3697
13,Georgia,04,2019,64180.0,43796.0,248479.0,60363.0,41265.0,297597.0,25146,24090,27818,15998,8577,4947,4902,14990,28846,28153,28978,26522,28071,29298,27286,11106,14081,8768,10734,12424,7685,4890,5916,25476,27572,27830,16996,10102,5002,4804,14116,27032,23875,24449,22586,23514,24576,22303,9300,10482,6425,8963,9433,5839,3361,2419
13,Georgia,05,2019,55252.0,36602.0,278211.0,55715.0,39067.0,307138.0,23126,24156,21084,12612,13805,7403,7318,21075,42307,34322,30110,24821,24454,21769,21503,8337,11890,7381,9455,13691,8530,6364,6408,23706,22943,21509,10604,13093,7413,6534,18992,39277,34613,27230,25006,24934,22270,20092,7359,8893,5766,7403,9821,6502,3350,2756
13,Georgia,06,2019,59562.0,41395.0,269600.0,58343.0,38981.0,282988.0,23228,24758,25893,15894,7552,2795,2838,12103,23948,26369,29635,27229,30448,27589,26164,9000,13082,7440,10734,13240,8430,5748,6196,24240,24326,27491,16752,8149,3166,3669,11602,24893,26968,28609,26255,28680,27718,25520,8773,11529,6837,9503,11043,7210,4082,3543
13,Georgia,07,2019,71523.0,50055.0,274681.0,69982.0,49312.0,295937.0,26538,30357,32718,19733,9949,4848,4658,14742,25430,27157,31644,32605,33033,29217,25156,9511,12122,6921,10000,11592,7784,4948,4569,27758,30516,33123,20020,10162,5660,5304,15241,24172,25619,30273,29456,31295,29101,24796,8507,10312,5713,7999,9279,6490,3163,2301
13,Georgia,08,2019,56767.0,39351.0,249219.0,53484.0,38272.0,269206.0,21718,22004,24405,13630,9999,4702,5695,14857,23438,23287,22928,21583,22052,23056,22882,10072,13039,8377,11053,15419,11242,7792,7732,23272,23748,24368,14622,10109,5783,4524,15260,25414,23231,22111,21080,21339,22268,22249,7913,11378,7641,9688,11733,8324,5703,3580
13,Georgia,09,2019,56077.0,40862.0,270550.0,52561.0,39698.0,287666.0,20846,21772,24859,15595,9188,5398,4985,12736,22075,21266,22574,23308,25209,25156,26123,9661,15057,9778,14512,19430,14196,8665,7537,21972,23852,25633,15396,10087,5115,4901,13754,22442,20905,20362,23111,25210,25040,24734,9357,13594,8418,12964,17468,12230,6697,4248
13,Georgia,10,2019,57403.0,45139.0,265441.0,55839.0,46497.0,280203.0,21175,24343,25804,15037,15978,6322,6741,16447,23424,22751,23495,23286,25943,25136,23627,9226,13433,8416,11600,15525,11374,7024,6433,21649,25099,26639,16070,13086,7233,6390,18179,24349,21871,22855,22749,24884,24484,23431,8393,11842,7419,10689,13813,8914,4665,3281
13,Georgia,11,2019,60107.0,42155.0,272334.0,56609.0,41322.0,293425.0,23295,23072,25606,15561,10398,4912,5062,15001,28796,28469,27694,25894,28851,28211,25952,8816,12751,7227,10499,14886,8861,6039,5504,23843,25655,26523,16612,9630,5544,5167,15818,28030,26200,26352,25253,28603,26019,24454,8451,11419,6819,9094,11317,7313,3471,3010
13,Georgia,12,2019,58507.0,42094.0,255943.0,55726.0,39313.0,272481.0,22863,23464,23498,13896,11319,6120,5672,14570,26476,24465,22683,22011,22152,23706,24341,9306,13227,7587,11137,15057,10323,7053,6595,24246,24683,23946,14517,13210,6908,6361,16987,28505,24250,21865,21959,21066,21663,21514,9429,11309,6663,9386,12323,8157,4694,2904
13,Georgia,13,2019,67052.0,45202.0,245365.0,64380.0,42767.0,294999.0,25534,27722,27810,17310,8771,4765,4746,14399,28456,28090,29189,31047,29674,28810,25724,9750,12934,7326,10519,12209,7801,4940,4620,26975,28409,29170,18092,9608,5247,4295,14704,25450,23714,23138,23688,25010,23846,22096,8362,10520,5931,7910,9505,5773,3099,3077
13,Georgia,14,2019,57670.0,42161.0,251951.0,55712.0,39242.0,270394.0,21550,24269,24733,15262,9141,4532,4721,12901,23192,22437,22628,24052,25894,25126,23130,9266,13276,8215,10943,14954,11075,7209,6843,22857,23877,27341,16346,9411,4897,4837,12801,23564,21616,24200,22142,25275,24460,22174,8531,11606,6311,10440,12228,9033,5021,2815
15,Hawaii,01,2019,49862.0,31098.0,275078.0,47326.0,28808.0,278620.0,21113,18648,18913,10330,7131,3463,4002,13370,26148,24431,24022,21435,22363,22224,22000,8584,13050,8860,12007,16120,12083,9069,15389,21214,20570,20197,11483,7497,4910,5470,15215,30289,26868,24761,23031,22768,22511,22046,8443,11839,8114,10517,14202,9579,6549,7966
15,Hawaii,02,2019,56641.0,34870.0,265709.0,53309.0,33103.0,267666.0,21898,22809,21506,12856,7344,3614,4283,13224,23080,24099,22443,20208,20514,21849,24315,9811,14956,9930,12425,14958,10156,8068,9733,24617,22825,22999,12660,8411,5347,5265,15905,25030,24362,21750,21326,20710,21082,23640,9804,13607,9247,12737,14804,9922,5748,5423
16,Idaho,01,2019,73759.0,53385.0,318269.0,68617.0,48423.0,326354.0,26411,29529,31694,18406,11001,6001,4932,13941,27333,27452,28376,26632,27162,27865,30023,12061,16766,11212,14932,20221,13743,8505,9197,28406,31656,34243,20623,12217,6502,6057,15830,27518,26839,28582,27065,27482,27018,27600,11202,16301,10659,13975,19535,12757,8270,5077
16,Idaho,02,2019,74062.0,48211.0,293337.0,72908.0,48215.0,292206.0,29704,31127,30194,18390,11709,6044,5820,17687,28654,27562,26620,24116,22105,22451,25120,9829,14262,9070,11685,14833,10774,7366,8208,29840,31708,31287,17929,11510,5324,6019,20453,30865,28751,27994,24829,23175,22766,24327,9943,14021,8476,11544,14055,9236,5926,5633
17,Illinois,01,2019,51915.0,38375.0,237924.0,50436.0,37425.0,287954.0,21439,19604,23484,14143,9192,5037,5544,14912,25077,24089,22022,22745,23939,25491,27780,10374,14523,8638,11934,15053,11896,8984,9916,20158,22496,23154,14574,9909,4845,5642,13434,23219,21309,19311,19896,20236,21159,23416,8511,12545,7217,9104,11259,7773,5158,3890
17,Illinois,02,2019,52520.0,41427.0,231756.0,53292.0,40654.0,279090.0,20554,22866,24681,16232,9614,5370,5095,14276,24428,21116,22861,22582,25197,25571,25393,10448,14017,9135,10599,14529,11034,8675,8764,21182,21069,25673,15827,10197,5175,5316,15044,22970,17626,19006,19092,20521,21858,21471,8287,11921,6408,8485,11428,7184,5277,4687
17,Illinois,03,2019,57442.0,41312.0,258585.0,55185.0,37302.0,266621.0,22724,22370,25228,14359,7807,3578,3580,13536,22562,23038,23128,22797,22059,24407,24525,9738,13803,8025,9932,14197,10350,8074,9292,23408,23261,26933,15188,9965,4259,4679,13036,24151,24060,25076,24003,23149,23519,24946,9806,12428,6856,9921,11693,7258,5395,4350
17,Illinois,04,2019,59137.0,37355.0,252668.0,55062.0,37782.0,250430.0,22084,23416,23907,14555,8883,4384,4756,16379,31382,29622,26712,23129,21817,19059,18459,7412,9251,5761,7190,9563,6111,4514,4929,25015,24168,24885,13819,8605,4729,4816,15573,32562,32366,29194,25438,22785,19574,18854,6955,9472,5122,5945,8441,5367,3183,2292
17,Illinois,05,2019,49823.0,27988.0,288728.0,46908.0,27044.0,300374.0,21113,19065,16827,10270,6678,3726,3836,18119,43332,37889,30554,23196,22984,21589,20526,8324,12010,6903,9358,12930,9152,6916,9030,23207,19260,18392,10058,6895,3579,3399,18130,41492,39671,30556,25080,23304,23105,21298,7374,10833,5882,8599,9863,7050,4965,4548
17,Illinois,06,2019,54516.0,41012.0,260172.0,52557.0,38540.0,277206.0,20190,22727,24101,15159,8921,3517,3264,11887,19440,21463,22656,22285,25171,30208,29944,10576,14378,8966,11590,14725,10600,7413,9123,20697,23607,25531,16212,9482,3715,3726,12128,19825,21734,21751,22413,24891,27095,28082,10970,13074,7746,10357,13539,8850,5284,4992
17,Illinois,07,2019,49535.0,32044.0,263651.0,47994.0,31971.0,295783.0,20958,19816,18050,10965,10176,5418,5407,17979,38901,35090,26608,23975,22434,21446,22983,8613,12007,8002,10532,13750,10171,6163,6304,22103,19676,19390,11247,9163,4532,4996,17369,38124,34836,26080,21674,21003,19904,18943,7481,10032,5839,7904,10780,7019,4121,3014
17,Illinois,08,2019,56652.0,35573.0,260425.0,54786.0,35371.0,268967.0,23055,22477,23135,14013,7477,4180,3749,14038,24816,26445,25302,22777,23926,23415,23313,9894,13168,7256,10316,12386,10277,6166,7543,23944,23504,23011,13937,7830,3683,4721,14760,26966,27373,26480,24347,24276,23053,23267,8911,11480,6730,8535,10838,6843,4729,3433
17,Illinois,09,2019,51232.0,33629.0,270084.0,49058.0,33450.0,287384.0,21244,19655,20398,11813,9399,4234,4051,12441,25013,25165,24177,23156,23189,24716,26184,9595,13601,8810,11147,15993,11498,9900,14514,21037,21917,20696,13273,7939,4291,3678,11872,25582,25446,23217,24185,24763,25331,24681,9390,12838,8169,10131,13780,8804,6621,7305
17,Illinois,10,2019,55676.0,42681.0,254546.0,53150.0,39455.0,265208.0,21257,22093,24500,15826,8929,4133,4363,14012,19466,21345,21885,23149,24418,24837,24987,10226,13501,8085,10188,13062,9954,7672,9925,21796,23901,24949,16075,11637,5522,5146,15440,22092,22262,22253,22281,23526,23834,23670,9662,11847,7846,8958,11697,8239,5025,5246
17,Illinois,11,2019,58907.0,43879.0,253180.0,57856.0,41609.0,267910.0,22200,24828,27070,15714,9653,4966,4485,15203,22920,22925,26899,26511,26968,23529,23889,8476,11021,7225,9734,12288,8285,5939,6647,22594,25062,28128,17267,9736,5756,4753,15138,23535,23496,25178,25485,25952,25135,21346,8615,10113,6236,8488,10184,6496,3956,3318
17,Illinois,12,2019,52124.0,35559.0,254946.0,48891.0,33195.0,268863.0,20246,19884,21903,12709,7345,4437,4602,12485,22948,22010,21785,20551,21324,23425,24907,10683,13624,8277,10918,16415,11713,8906,9853,21147,22209,21921,13699,8708,4467,4893,14165,24137,22719,21887,20577,21398,22916,24195,9684,13163,7860,10038,13274,8917,5547,5109
17,Illinois,13,2019,47450.0,40182.0,258445.0,44518.0,39168.0,272080.0,18313,18833,18430,11841,16269,9781,9397,17527,23969,20768,20827,18749,20007,21194,23279,9503,13605,8349,10892,14251,10997,8222,10763,19558,19854,20095,12516,15609,9093,9271,20318,24657,21367,21235,19289,19677,20777,22405,9093,12557,7027,9764,12513,8470,5738,5194
17,Illinois,14,2019,60748.0,45641.0,258495.0,56588.0,42211.0,270420.0,20429,25017,27856,17414,8084,3746,3946,12898,17775,21532,23764,26200,28932,28349,25995,10275,12715,8545,10184,12981,9652,6013,6918,22996,25846,29766,18452,9330,5104,4036,12440,18092,20442,23807,25109,27567,28219,27269,9015,12648,7508,9430,11789,7785,4476,3759
17,Illinois,15,2019,51827.0,35065.0,258174.0,49568.0,33743.0,263386.0,19853,20933,21956,13020,7550,4121,3994,11313,20460,19741,20487,19357,20042,22915,25612,10338,13904,7829,12090,16719,12838,9716,11910,20927,21971,22323,13635,8037,4035,4873,12989,22003,21624,21934,20092,21416,23110,24937,10092,13602,8249,11288,14447,10418,7108,5957
17,Illinois,16,2019,50460.0,37415.0,258796.0,47252.0,36394.0,264464.0,18488,19704,22650,14167,8637,5399,4050,13714,19936,19600,19819,20359,22534,23327,24697,9797,13603,8171,11597,16307,11265,9000,11289,20054,21354,22630,14661,9176,5181,5257,14591,21632,20605,21316,20565,22277,23970,25075,9617,13749,7938,10895,14439,9791,6340,5558
17,Illinois,17,2019,51614.0,36330.0,248844.0,48910.0,33103.0,262330.0,20051,20427,21080,12146,8309,4758,4570,12822,20489,19957,20129,19268,20026,22097,24279,9990,14102,8751,12051,16146,12054,9080,11761,21560,20952,22755,13490,9187,4917,4586,12658,21976,20807,20437,19798,20452,21529,22829,10142,13213,8502,11091,13617,10517,6273,5500
17,Illinois,18,2019,52616.0,36452.0,256627.0,51286.0,35617.0,272647.0,20648,21712,22317,13448,8779,4764,4358,11812,20290,21546,22033,20933,21868,23812,25774,9734,14233,8902,11772,16957,12437,9036,12386,20964,22601,22628,14041,8835,4264,4861,12034,21261,21726,22198,20924,21509,23208,23863,9627,13842,7993,11312,14505,10835,6956,5709
17,Illinois,ZZ,2019,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Indiana,01,2019,53980.0,38876.0,257895.0,52147.0,37232.0,274546.0,20687,22304,22890,14868,8630,4876,3907,13109,21745,22153,23817,21837,23240,23814,26097,10392,14738,8915,11698,15212,11235,8267,9494,21607,22566,24518,15208,8958,4248,4755,14928,22765,22276,23873,21521,22431,23245,25002,9222,13376,7592,10609,13157,8321,5598,4976
18,Indiana,02,2019,59330.0,42339.0,255845.0,56682.0,40803.0,269053.0,23127,23339,25542,15129,10349,6051,5200,12775,23154,21175,21481,21406,22274,23443,23477,10048,14287,8254,11594,14752,11129,8091,10462,24223,24489,26546,16065,10347,6131,4667,13810,23604,22104,21505,21153,22148,22659,23822,8969,13617,8417,10884,12625,9034,5338,5358
18,Indiana,03,2019,64276.0,43051.0,259711.0,60939.0,40519.0,274503.0,24797,25694,26120,16059,8788,4691,4535,14132,24489,22958,22407,22171,22887,23840,25114,9640,14429,8329,11928,14735,11249,7404,9565,26501,26486,28224,16368,9749,4697,5326,14899,24810,22845,22336,21566,22524,23446,24042,9539,13688,7624,10831,12924,8496,5604,4514
18,Indiana,04,2019,56937.0,45819.0,276885.0,54659.0,41998.0,279885.0,21657,23342,24151,14693,12815,6854,6967,16867,23267,22508,22360,21835,22734,24379,24732,9878,14020,8422,11456,15060,11481,7894,9171,23134,23262,26353,15630,14378,8175,9120,20636,24987,23311,23354,22362,23664,23665,24736,9344,13025,7891,9740,13613,8678,5860,4724
18,Indiana,05,2019,61454.0,42819.0,273194.0,58751.0,41362.0,297969.0,23605,24240,27265,16138,8865,3747,4006,15624,25118,26586,28189,25159,27384,26084,27780,10253,13510,8981,11570,15319,10324,8478,9857,24411,25670,28434,16664,9095,4115,3823,14650,25136,25664,26081,24602,26496,25924,24987,9490,13071,7773,10010,12532,8598,5143,5099
18,Indiana,06,2019,52161.0,39424.0,263676.0,50374.0,37867.0,275595.0,20058,21552,21911,14242,10479,5924,5714,13226,21330,20189,20695,21602,23032,25067,25390,9855,14748,8950,12187,16519,12773,8848,9546,20944,21781,23592,14979,10290,5376,5606,15940,22280,20286,21347,20779,23701,25064,25000,10034,13104,8118,10766,14833,10466,6070,4906
18,Indiana,07,2019,69978.0,40251.0,257582.0,65876.0,39709.0,287499.0,28092,27617,25419,14692,9766,5627,6018,16611,35123,30798,27200,22783,22393,24545,25084,8658,12101,7355,9811,11574,8449,6129,7240,30071,29555,25882,15091,9631,5583,5632,15847,31835,27873,26404,21996,21672,22638,21741,8325,11109,6500,7628,9645,6050,3778,3326
18,Indiana,08,2019,53994.0,38820.0,265488.0,51803.0,35921.0,272974.0,20951,22157,21739,13553,9325,5143,5006,13945,22030,20852,20614,21039,21267,23606,26440,10146,14075,8621,13090,15239,12621,8775,10465,21734,22946,23286,14490,10359,5094,5121,14816,23714,22621,22474,20643,22590,24026,25067,10850,13952,8620,11544,13556,10167,5819,4814
18,Indiana,09,2019,54418.0,42124.0,274510.0,52686.0,40466.0,289033.0,21064,22554,22671,14324,12540,7199,6903,16222,24627,23153,23956,22704,23779,24886,25362,10499,14354,8031,12639,17119,11695,7622,8283,22022,22728,24171,14617,13005,6663,7450,17363,25651,23420,25041,21709,23733,24187,24273,9477,14031,7995,10338,14090,8950,5630,4509
