year,state,congressional_district,party,candidatevotes,totalvotes,candidateperc
2020,FLORIDA,13,DEMOCRAT,215405,406125,53.03908895044629
2020,FLORIDA,14,DEMOCRAT,224240,372136,60.25754025410065
2020,FLORIDA,15,REPUBLICAN,216374,390671,55.38522183627656
2020,FLORIDA,16,REPUBLICAN,269001,484684,55.5002847215918
2020,FLORIDA,17,REPUBLICAN,266514,412397,64.62559135978195
2020,FLORIDA,18,REPUBLICAN,253286,449720,56.320821844703374
2020,FLORIDA,19,REPUBLICAN,272440,444589,61.27906898281334
2020,FLORIDA,20,DEMOCRAT,253661,322409,78.67677391139826
2020,FLORIDA,21,DEMOCRAT,237925,403093,59.024840421441205
2020,FLORIDA,22,DEMOCRAT,235764,402317,58.60155051862089
2020,FLORIDA,23,DEMOCRAT,221239,380196,58.19077528432703
2020,FLORIDA,24,DEMOCRAT,218825,289638,75.5512052976474
2020,FLORIDA,25,REPUBLICAN,128672,212845,60.45338156874721
2020,FLORIDA,26,REPUBLICAN,177223,342630,51.724309021393346
2020,FLORIDA,27,REPUBLICAN,176141,342975,51.3568044318099
2020,GEORGIA,1,REPUBLICAN,189457,324695,58.34922003726574
2020,GEORGIA,2,DEMOCRAT,161397,273034,59.112418233626585
2020,GEORGIA,3,REPUBLICAN,241526,371318,65.04559434231575
2020,GEORGIA,4,DEMOCRAT,278906,348299,80.07660085156719
2020,GEORGIA,5,DEMOCRAT,301857,354503,85.14934993497938
2020,GEORGIA,6,DEMOCRAT,216775,397104,54.588974173012616
2020,GEORGIA,7,DEMOCRAT,190900,371464,51.39125191135615
2020,GEORGIA,8,REPUBLICAN,198701,308013,64.51058883878278
2020,GEORGIA,9,REPUBLICAN,292750,372547,78.58068914794643
2020,GEORGIA,10,REPUBLICAN,235810,378446,62.310078584527254
2020,GEORGIA,11,REPUBLICAN,245259,405882,60.42618297928954
2020,GEORGIA,12,REPUBLICAN,181038,310099,58.3807106762679
2020,GEORGIA,13,DEMOCRAT,279045,360582,77.38739038554337
2020,GEORGIA,14,REPUBLICAN,229827,307625,74.71011783827713
2020,HAWAII,1,DEMOCRAT,183245,283408,64.65766668548524
2020,HAWAII,2,DEMOCRAT,171517,296376,57.87142008799633
2020,IDAHO,1,REPUBLICAN,310736,458576,67.76106904853285
2020,IDAHO,2,REPUBLICAN,250669,391333,64.05516529400792
2020,ILLINOIS,1,DEMOCRAT,239943,325123,73.80068466395795
2020,ILLINOIS,2,DEMOCRAT,234896,298038,78.81411095229467
2020,ILLINOIS,3,DEMOCRAT,172997,306848,56.37872823026384
2020,ILLINOIS,4,DEMOCRAT,187219,222737,84.05383928130486
2020,ILLINOIS,5,DEMOCRAT,255661,361271,70.7670972760061
2020,ILLINOIS,6,DEMOCRAT,213777,404747,52.81743904216708
2020,ILLINOIS,7,DEMOCRAT,249383,310128,80.41292627560233
2020,ILLINOIS,8,DEMOCRAT,186251,254578,73.16068159856705
2020,ILLINOIS,9,DEMOCRAT,262045,369170,70.98220332096325
2020,ILLINOIS,10,DEMOCRAT,202402,316874,63.87459999873767
2020,ILLINOIS,11,DEMOCRAT,194557,307377,63.295887460675324
2020,ILLINOIS,12,REPUBLICAN,194839,322416,60.43093394868742
2020,ILLINOIS,13,REPUBLICAN,181373,333021,54.46293176706574
2020,ILLINOIS,14,DEMOCRAT,203209,401052,50.66899055484077
2020,ILLINOIS,15,REPUBLICAN,244947,333506,73.44605494353925
2020,ILLINOIS,16,REPUBLICAN,218839,338159,64.71482350018778
2020,ILLINOIS,17,DEMOCRAT,156011,299895,52.02187432267961
2020,ILLINOIS,18,REPUBLICAN,261840,371879,70.40999895127177
2020,INDIANA,1,DEMOCRAT,185180,326948,56.63897622863575
2020,INDIANA,2,REPUBLICAN,183601,298568,61.493864044371804
2020,INDIANA,3,REPUBLICAN,220989,325751,67.83985313936105
2020,INDIANA,4,REPUBLICAN,225531,338515,66.62363558483376
2020,INDIANA,5,REPUBLICAN,208212,416226,50.02378515518012
2020,INDIANA,6,REPUBLICAN,225319,328213,68.65023627948923
2020,INDIANA,7,DEMOCRAT,176422,282568,62.43523682794938
2020,INDIANA,8,REPUBLICAN,214643,320617,66.94685559405771
2020,INDIANA,9,REPUBLICAN,222057,359038,61.847770988029126
2020,IOWA,1,REPUBLICAN,212088,423971,50.02417618186149
2020,IOWA,2,REPUBLICAN,196964,413989,47.577109536726816
2020,IOWA,3,DEMOCRAT,219205,460813,47.56918750122067
2020,IOWA,4,REPUBLICAN,237369,401495,59.121284200301375
2020,KANSAS,1,REPUBLICAN,208229,292622,71.1597214153413
2020,KANSAS,2,REPUBLICAN,185464,336315,55.14591974785543
2020,KANSAS,3,DEMOCRAT,220049,410418,53.61582581660649
2020,KANSAS,4,REPUBLICAN,203432,319598,63.65246340715524
2020,KENTUCKY,1,REPUBLICAN,246329,328470,74.9928456175602
2020,KENTUCKY,2,REPUBLICAN,255735,360399,70.95885393688661
2020,KENTUCKY,3,DEMOCRAT,230672,368097,62.66609073151914
2020,KENTUCKY,4,REPUBLICAN,256613,382509,67.08678750042483
2020,KENTUCKY,5,REPUBLICAN,250914,297970,84.20780615498205
2020,KENTUCKY,6,REPUBLICAN,216948,378450,57.325406262386046
2020,LOUISIANA,1,REPUBLICAN,270330,374369,72.2095045262829
2020,LOUISIANA,2,DEMOCRAT,201636,316982,63.61118296937997
2020,LOUISIANA,3,REPUBLICAN,230480,340120,67.76431847583207
2020,LOUISIANA,4,REPUBLICAN,185265,306578,60.42997214411992
2020,LOUISIANA,5,REPUBLICAN,149183,435090,34.287848491116776
2020,LOUISIANA,6,REPUBLICAN,265706,373996,71.04514486785955
2020,MAINE,1,DEMOCRAT,271004,447981,60.49452990193781
2020,MAINE,2,DEMOCRAT,197974,380324,52.05403813590518
2020,MARYLAND,1,REPUBLICAN,250901,395524,63.435088641902894
2020,MARYLAND,2,DEMOCRAT,224836,332026,67.71638365670158
2020,MARYLAND,3,DEMOCRAT,260358,373206,69.76254401054646
2020,MARYLAND,4,DEMOCRAT,282119,354529,79.5757187705378
2020,MARYLAND,5,DEMOCRAT,274210,398839,68.7520528333488
2020,MARYLAND,6,DEMOCRAT,215540,366434,58.820960937030954
2020,MARYLAND,7,DEMOCRAT,237084,330998,71.62701889437399
2020,MARYLAND,8,DEMOCRAT,274716,402614,68.23309671298067
2020,MASSACHUSETTS,1,DEMOCRAT,275376,372716,73.88360038206034
2020,MASSACHUSETTS,2,DEMOCRAT,249854,394084,63.40120380426508
2020,MASSACHUSETTS,3,DEMOCRAT,286896,388210,73.90226939027845
2020,MASSACHUSETTS,4,DEMOCRAT,251102,434533,57.78663530732994
2020,MASSACHUSETTS,5,DEMOCRAT,294427,413371,71.22584796708043
2020,MASSACHUSETTS,6,DEMOCRAT,286377,452574,63.27738668151507
2020,MASSACHUSETTS,7,DEMOCRAT,267362,326837,81.80285585781292
2020,MASSACHUSETTS,8,DEMOCRAT,310940,433545,71.72035198191654
2020,MASSACHUSETTS,9,DEMOCRAT,260262,442135,58.864826353941666
2020,MICHIGAN,1,REPUBLICAN,256581,416219,61.645672110115115
2020,MICHIGAN,2,REPUBLICAN,238711,403247,59.197216594295796
2020,MICHIGAN,3,REPUBLICAN,213649,403419,52.959578006985296
2020,MICHIGAN,4,REPUBLICAN,242621,373245,65.00314806628354
2020,MICHIGAN,5,DEMOCRAT,196599,361032,54.45472977464602
2020,MICHIGAN,6,REPUBLICAN,211496,378980,55.806638872763735
2020,MICHIGAN,7,REPUBLICAN,227524,387267,58.75119749423524
2020,MICHIGAN,8,DEMOCRAT,217922,428344,50.87546457987039
2020,MICHIGAN,9,DEMOCRAT,230318,399117,57.706887955161015
2020,MICHIGAN,10,REPUBLICAN,271607,409786,66.28020478981712
2020,MICHIGAN,11,DEMOCRAT,226128,450473,50.19790309297116
2020,MICHIGAN,12,DEMOCRAT,254957,383823,66.42567016567533
2020,MICHIGAN,13,DEMOCRAT,223205,285885,78.07510012767371
2020,MICHIGAN,14,DEMOCRAT,271370,342303,79.27771594172415
2020,MINNESOTA,1,REPUBLICAN,179234,368856,48.591862407009785
2020,MINNESOTA,2,DEMOCRAT,204534,424512,48.18097014925373
2020,MINNESOTA,3,DEMOCRAT,246666,443603,55.60512440177365
2020,MINNESOTA,4,DEMOCRAT,245813,389114,63.17248929619598
2020,MINNESOTA,5,DEMOCRAT,255924,398229,64.2655356591308
2020,MINNESOTA,6,REPUBLICAN,270901,412307,65.70371106966411
2020,MINNESOTA,7,REPUBLICAN,194066,363477,53.39154884628188
2020,MINNESOTA,8,REPUBLICAN,223432,393711,56.750255898362
2020,MISSISSIPPI,1,REPUBLICAN,228787,332795,68.7471266094743
2020,MISSISSIPPI,2,DEMOCRAT,196224,297234,66.01667373180726
2020,MISSISSIPPI,3,REPUBLICAN,221064,341846,64.66771587205935
2020,MISSISSIPPI,4,REPUBLICAN,255971,255971,100.0
2020,MISSOURI,1,DEMOCRAT,249087,316171,78.78236776934001
2020,MISSOURI,2,REPUBLICAN,233157,449348,51.88784639077063
2020,MISSOURI,3,REPUBLICAN,282866,407348,69.44087119612715
2020,MISSOURI,4,REPUBLICAN,245247,362836,67.59169431919655
2020,MISSOURI,5,DEMOCRAT,207180,352430,58.78614192889368
2020,MISSOURI,6,REPUBLICAN,258709,385779,67.06145228226524
2020,MISSOURI,7,REPUBLICAN,254318,369283,68.86804970713519
2020,MISSOURI,8,REPUBLICAN,253811,330226,76.85978693379685
2020,MONTANA,0,REPUBLICAN,339169,601509,56.3863549838822
2020,NEBRASKA,1,REPUBLICAN,189006,317566,59.517076765144886
2020,NEBRASKA,2,REPUBLICAN,171071,336962,50.768632664810866
2020,NEBRASKA,3,REPUBLICAN,225157,286770,78.51483767479165
2020,NEVADA,1,DEMOCRAT,137868,223213,61.765219767665855
2020,NEVADA,2,REPUBLICAN,216078,382673,56.4654417740473
2020,NEVADA,3,DEMOCRAT,203421,417252,48.752552414368296
2020,NEVADA,4,DEMOCRAT,168457,332469,50.668483377397585
2020,NEW HAMPSHIRE,1,DEMOCRAT,205606,400661,51.31669915464695
2020,NEW HAMPSHIRE,2,DEMOCRAT,208289,386441,53.89930157514342
2020,NEW JERSEY,1,DEMOCRAT,240567,385030,62.48006648832558
2020,NEW JERSEY,2,REPUBLICAN,195526,376547,51.92605438364932
2020,NEW JERSEY,3,DEMOCRAT,229840,431762,53.23303116068575
2020,NEW JERSEY,4,REPUBLICAN,254103,424368,59.87798325981224
2020,NEW JERSEY,5,DEMOCRAT,225175,423636,53.1529426205516
2020,NEW JERSEY,6,DEMOCRAT,199648,326408,61.165167520403905
2020,NEW JERSEY,7,DEMOCRAT,219629,433947,50.61194108958006
2020,NEW JERSEY,8,DEMOCRAT,176758,238773,74.02763294007279
2020,NEW JERSEY,9,DEMOCRAT,203674,309542,65.7985023034031
2020,NEW JERSEY,10,DEMOCRAT,241522,290009,83.28086369733353
2020,NEW JERSEY,11,DEMOCRAT,235163,441176,53.30367019058153
2020,NEW JERSEY,12,DEMOCRAT,230883,351725,65.64304499253679
2020,NEW MEXICO,1,DEMOCRAT,186953,321290,58.18824115285256
2020,NEW MEXICO,2,REPUBLICAN,142283,264946,53.70264129294271
2020,NEW MEXICO,3,DEMOCRAT,186282,317448,58.681106826944884
2020,NEW YORK,1,REPUBLICAN,180855,389014,46.49061473365997
2020,NEW YORK,2,REPUBLICAN,158151,358617,44.100251800667564
2020,NEW YORK,3,DEMOCRAT,196056,398887,49.15076199525179
2020,NEW YORK,4,DEMOCRAT,199762,385015,51.88421230341675
2020,NEW YORK,5,DEMOCRAT,229125,277909,82.44605248480617
2020,NEW YORK,6,DEMOCRAT,144149,249493,57.77677129218054
2020,NEW YORK,7,DEMOCRAT,156889,235169,66.71329979716715
2020,NEW YORK,8,DEMOCRAT,207111,285735,72.4835949393669
2020,NEW YORK,9,DEMOCRAT,195758,287412,68.11058689268367
2020,NEW YORK,10,DEMOCRAT,181215,289130,62.67595891121641
2020,NEW YORK,11,REPUBLICAN,143420,301351,47.592342484345494
2020,NEW YORK,12,DEMOCRAT,265172,336079,78.90168680578078
2020,NEW YORK,13,DEMOCRAT,202916,267236,75.93138648984419
2020,NEW YORK,14,DEMOCRAT,152661,223611,68.27079168734991
2020,NEW YORK,15,DEMOCRAT,169533,200205,84.67970330411329
2020,NEW YORK,16,DEMOCRAT,218514,315156,69.33518638388607
2020,NEW YORK,17,DEMOCRAT,183976,359958,51.110407325299064
2020,NEW YORK,18,DEMOCRAT,171161,358738,47.711979216029526
2020,NEW YORK,19,DEMOCRAT,168281,370433,45.42818809339341
2020,NEW YORK,20,DEMOCRAT,194071,369372,52.54079897772436
2020,NEW YORK,21,REPUBLICAN,169684,325798,52.082578775805864
2020,NEW YORK,22,REPUBLICAN,143291,326568,43.87784473677764
2020,NEW YORK,23,REPUBLICAN,161800,323865,49.959087891559754
2020,NEW YORK,24,REPUBLICAN,156236,352683,44.29927158383024
2020,NEW YORK,25,DEMOCRAT,187503,367377,51.038306698568505
2020,NEW YORK,26,DEMOCRAT,202400,337867,59.9052289806344
2020,NEW YORK,27,REPUBLICAN,192619,397802,48.42082241919346
2020,NORTH CAROLINA,1,DEMOCRAT,188870,348618,54.1767780206415
2020,NORTH CAROLINA,2,DEMOCRAT,311887,495345,62.96359103251269
2020,NORTH CAROLINA,3,REPUBLICAN,229800,362552,63.38401112116331
2020,NORTH CAROLINA,4,DEMOCRAT,332421,493719,67.32999945313021
2020,NORTH CAROLINA,5,REPUBLICAN,257843,385244,66.92978995130359
2020,NORTH CAROLINA,6,DEMOCRAT,253531,407129,62.272891393145656
2020,NORTH CAROLINA,7,REPUBLICAN,272443,452208,60.24727558999399
2020,NORTH CAROLINA,8,REPUBLICAN,202774,380555,53.2837566186228
2020,NORTH CAROLINA,9,REPUBLICAN,224661,404124,55.592095495441995
2020,NORTH CAROLINA,10,REPUBLICAN,284095,412284,68.90759767538881
2020,NORTH CAROLINA,11,REPUBLICAN,245351,450145,54.50488176032168
2020,NORTH CAROLINA,12,DEMOCRAT,341457,341457,100.0
2020,NORTH CAROLINA,13,REPUBLICAN,267181,391865,68.18189937861253
2020,NORTH DAKOTA,0,REPUBLICAN,245229,355598,68.96242386065164
2020,OHIO,1,REPUBLICAN,199560,385285,51.79542416652608
2020,OHIO,2,REPUBLICAN,230430,377248,61.08183476121809
2020,OHIO,3,DEMOCRAT,227420,321092,70.82705268272022
2020,OHIO,4,REPUBLICAN,235875,347626,67.85309499289465
2020,OHIO,5,REPUBLICAN,257019,377981,67.99786232641323
2020,OHIO,6,REPUBLICAN,249130,334791,74.41358937366894
2020,OHIO,7,REPUBLICAN,236607,350549,67.4961275028598
2020,OHIO,8,REPUBLICAN,246277,357157,68.9548293887562
2020,OHIO,9,DEMOCRAT,190328,301752,63.07431268061189
2020,OHIO,10,REPUBLICAN,212972,364948,58.356806997161236
2020,OHIO,11,DEMOCRAT,242098,302421,80.05330317669738
2020,OHIO,12,REPUBLICAN,241790,437672,55.244566707488715
2020,OHIO,13,DEMOCRAT,173631,330801,52.4880517289851
2020,OHIO,14,REPUBLICAN,238864,397450,60.09913196628507
2020,OHIO,15,REPUBLICAN,243103,383361,63.4135971056002
2020,OHIO,16,REPUBLICAN,247335,391406,63.191417607292685
2020,OKLAHOMA,1,REPUBLICAN,213700,335471,63.701482393411055
2020,OKLAHOMA,2,REPUBLICAN,216511,288527,75.04011756265444
2020,OKLAHOMA,3,REPUBLICAN,242677,309178,78.49103105654348
2020,OKLAHOMA,4,REPUBLICAN,213096,314358,67.78768156051382
2020,OKLAHOMA,5,REPUBLICAN,158191,303849,52.062373086631844
2020,OREGON,1,DEMOCRAT,297071,459899,64.59483495289183
2020,OREGON,2,REPUBLICAN,273835,457433,59.863411690892434
2020,OREGON,3,DEMOCRAT,343574,470506,73.02223563567733
2020,OREGON,4,DEMOCRAT,240950,467705,51.517516383190255
2020,OREGON,5,DEMOCRAT,234863,452646,51.886684075414344
2020,PENNSYLVANIA,1,REPUBLICAN,249804,441679,56.557816876057046
2020,PENNSYLVANIA,2,DEMOCRAT,198140,273162,72.53571140934683
2020,PENNSYLVANIA,3,DEMOCRAT,341708,375379,91.03013221304334
2020,PENNSYLVANIA,4,DEMOCRAT,264637,444563,59.52744605376515
2020,PENNSYLVANIA,5,DEMOCRAT,255743,395295,64.69674546857411
2020,PENNSYLVANIA,6,DEMOCRAT,226440,403966,56.05422238505221
2020,PENNSYLVANIA,7,DEMOCRAT,195475,376882,51.86636666118307
2020,PENNSYLVANIA,8,DEMOCRAT,178004,343787,51.77740868619233
2020,PENNSYLVANIA,9,REPUBLICAN,232988,351254,66.3303478394552
2020,PENNSYLVANIA,10,REPUBLICAN,208896,391834,53.312372075930114
2020,PENNSYLVANIA,11,REPUBLICAN,241915,383240,63.12363010124204
2020,PENNSYLVANIA,12,REPUBLICAN,241035,340234,70.84388979349507
2020,PENNSYLVANIA,13,REPUBLICAN,267789,364401,73.4874492660558
2020,PENNSYLVANIA,14,REPUBLICAN,241688,373583,64.69459263403313
2020,PENNSYLVANIA,15,REPUBLICAN,255058,347214,73.45844349594198
2020,PENNSYLVANIA,16,REPUBLICAN,210088,354050,59.33851150967377
2020,PENNSYLVANIA,17,DEMOCRAT,222253,434537,51.14708298717946
2020,PENNSYLVANIA,18,DEMOCRAT,266084,384247,69.2481658932926
2020,RHODE ISLAND,1,DEMOCRAT,158550,223860,70.82551594746717
2020,RHODE ISLAND,2,DEMOCRAT,154086,264557,58.24302513258013
2020,SOUTH CAROLINA,1,REPUBLICAN,216042,427111,50.58216716497584
2020,SOUTH CAROLINA,2,REPUBLICAN,202715,364215,55.65805911343574
2020,SOUTH CAROLINA,3,REPUBLICAN,237544,333564,71.21391996738257
2020,SOUTH CAROLINA,4,REPUBLICAN,222126,360550,61.60754402995424
2020,SOUTH CAROLINA,5,REPUBLICAN,220006,366258,60.068585532602704
2020,SOUTH CAROLINA,6,DEMOCRAT,197477,289653,68.1770946615433
2020,SOUTH CAROLINA,7,REPUBLICAN,224993,364091,61.795814782568094
2020,SOUTH DAKOTA,0,REPUBLICAN,321984,397732,80.95501493467964
2020,TENNESSEE,1,REPUBLICAN,228181,305423,74.70982866385309
2020,TENNESSEE,2,REPUBLICAN,238907,353197,67.64128800641002
2020,TENNESSEE,3,REPUBLICAN,215571,320299,67.30305121152423
2020,TENNESSEE,4,REPUBLICAN,223802,335710,66.66527657799887
2020,TENNESSEE,5,DEMOCRAT,252155,252169,99.99444816769706
2020,TENNESSEE,6,REPUBLICAN,257572,349578,73.68083803900703
2020,TENNESSEE,7,REPUBLICAN,245188,350635,69.92684700614599
2020,TENNESSEE,8,REPUBLICAN,227216,331853,68.46887025279266
2020,TENNESSEE,9,DEMOCRAT,187905,242880,77.36536561264822
2020,TEXAS,1,REPUBLICAN,219726,302742,72.57863130982817
2020,TEXAS,2,REPUBLICAN,192828,346726,55.61394299821762
2020,TEXAS,3,REPUBLICAN,230512,418591,55.06855140220406
2020,TEXAS,4,REPUBLICAN,253837,337803,75.14350079780226
2020,TEXAS,5,REPUBLICAN,173836,280413,61.9928462660433
2020,TEXAS,6,REPUBLICAN,179507,339992,52.79741876279442
2020,TEXAS,7,DEMOCRAT,159529,314125,50.78519697572622
2020,TEXAS,8,REPUBLICAN,277327,382471,72.50928828590926
2020,TEXAS,9,DEMOCRAT,172938,229107,75.48350770600636
2020,TEXAS,10,REPUBLICAN,217216,413894,52.48107003242376
2020,TEXAS,11,REPUBLICAN,232568,291773,79.70854054350471
2020,TEXAS,12,REPUBLICAN,233853,367021,63.716517583462526
2020,TEXAS,13,REPUBLICAN,217124,273508,79.384880880998
2020,TEXAS,14,REPUBLICAN,190541,309115,61.64081328955243
2020,TEXAS,15,DEMOCRAT,115605,228917,50.50083654774438
2020,TEXAS,16,DEMOCRAT,154108,238114,64.72026004350857
2020,TEXAS,17,REPUBLICAN,171390,306873,55.8504658278832
2020,TEXAS,18,DEMOCRAT,180952,246895,73.29107515340529
2020,TEXAS,19,REPUBLICAN,198198,265052,74.7770248856828
2020,TEXAS,20,DEMOCRAT,175078,270723,64.6705303945361
2020,TEXAS,21,REPUBLICAN,235740,453750,51.953719008264464
2020,TEXAS,22,REPUBLICAN,210259,408048,51.52800650903815
2020,TEXAS,23,REPUBLICAN,149395,295457,50.56404146796319
2020,TEXAS,24,REPUBLICAN,167910,344021,48.80806694940134
2020,TEXAS,25,REPUBLICAN,220088,393523,55.92760778912541
2020,TEXAS,26,REPUBLICAN,261963,432215,60.60941892345245
2020,TEXAS,27,REPUBLICAN,172305,273253,63.056947224733115
2020,TEXAS,28,DEMOCRAT,137494,235844,58.29870592425501
2020,TEXAS,29,DEMOCRAT,111305,156473,71.13367801473737
2020,TEXAS,30,DEMOCRAT,204928,264464,77.48805130376914
2020,TEXAS,31,REPUBLICAN,212695,398057,53.43330226575591
2020,TEXAS,32,DEMOCRAT,178542,343687,51.94901174615275
2020,TEXAS,33,DEMOCRAT,105317,157606,66.82296359275662
2020,TEXAS,34,DEMOCRAT,111439,201027,55.43484208588896
2020,TEXAS,35,DEMOCRAT,176373,269797,65.37248375630567
2020,TEXAS,36,REPUBLICAN,222712,302549,73.61187774542306
2020,UTAH,1,REPUBLICAN,237988,342351,69.51578935069563
2020,UTAH,2,REPUBLICAN,208997,354224,59.00136636704458
2020,UTAH,3,REPUBLICAN,246674,358927,68.7253954146665
2020,UTAH,4,REPUBLICAN,179688,376730,47.696758952034614
2020,VERMONT,0,DEMOCRAT,238827,370968,64.37940738823833
2020,VIRGINIA,1,REPUBLICAN,260614,448178,58.149663749670886
2020,VIRGINIA,2,DEMOCRAT,185733,360277,51.55283295908426
2020,VIRGINIA,3,DEMOCRAT,233326,341361,68.35168633792378
2020,VIRGINIA,4,DEMOCRAT,241142,391345,61.61877627157622
2020,VIRGINIA,5,REPUBLICAN,210988,402317,52.44322263289894
2020,VIRGINIA,6,REPUBLICAN,246606,381813,64.58816226791649
2020,VIRGINIA,7,DEMOCRAT,230893,454339,50.81954223608363
2020,VIRGINIA,8,DEMOCRAT,301454,397745,75.79077046851626
2020,VIRGINIA,9,REPUBLICAN,271851,289274,93.97699067320256
2020,VIRGINIA,10,DEMOCRAT,268734,475546,56.51062147510441
2020,VIRGINIA,11,DEMOCRAT,280725,393241,71.38752062984277
2020,WASHINGTON,1,DEMOCRAT,249944,426862,58.55381833004577
2020,WASHINGTON,2,DEMOCRAT,255252,404598,63.0878056737799
2020,WASHINGTON,3,REPUBLICAN,235579,417903,56.37169390983075
2020,WASHINGTON,4,REPUBLICAN,202108,305263,66.20782734887621
2020,WASHINGTON,5,REPUBLICAN,247815,404360,61.28573548323276
2020,WASHINGTON,6,DEMOCRAT,247429,417216,59.30477258782022
2020,WASHINGTON,7,DEMOCRAT,387109,466462,82.98832487962578
2020,WASHINGTON,8,DEMOCRAT,213123,412112,51.71482509609038
2020,WASHINGTON,9,DEMOCRAT,258771,349050,74.13579716373012
2020,WASHINGTON,10,DEMOCRAT,167937,340407,49.334179379389965
2020,WEST VIRGINIA,1,REPUBLICAN,180488,261723,68.9614592527214
2020,WEST VIRGINIA,2,REPUBLICAN,172195,272994,63.076477871308526
2020,WEST VIRGINIA,3,REPUBLICAN,161585,226668,71.28708066423138
2020,WISCONSIN,1,REPUBLICAN,238271,401754,59.30768579777674
2020,WISCONSIN,2,DEMOCRAT,318523,457205,69.66743583294146
2020,WISCONSIN,3,DEMOCRAT,199870,389618,51.29896462689095
2020,WISCONSIN,4,DEMOCRAT,232668,311697,74.64556925475702
2020,WISCONSIN,5,REPUBLICAN,265434,441599,60.10747306945894
2020,WISCONSIN,6,REPUBLICAN,238874,403333,59.22500762397325
2020,WISCONSIN,7,REPUBLICAN,252048,415007,60.733433411966544
2020,WISCONSIN,8,REPUBLICAN,268173,417838,64.1810941082429
2020,WYOMING,0,REPUBLICAN,185732,278503,66.68940729543309
2022,ALABAMA,1,REPUBLICAN,140592,168150,83.61106155218555
2022,ALABAMA,2,REPUBLICAN,137460,198961,69.08891692341716
2022,ALABAMA,3,REPUBLICAN,135602,190406,71.21729357268153
2022,ALABAMA,4,REPUBLICAN,164655,195733,84.12224816459157
2022,ALABAMA,5,REPUBLICAN,142435,212317,67.08600818587301
2022,ALABAMA,6,REPUBLICAN,154233,184203,83.72990667904432
2022,ALABAMA,7,DEMOCRAT,123233,193940,63.54181705682169
2022,ALASKA,0,DEMOCRAT,128553,263610,48.76635939456014
2022,ARIZONA,1,REPUBLICAN,182336,361477,50.441936831389
2022,ARIZONA,2,REPUBLICAN,174169,323396,53.85626290986901
2022,ARIZONA,3,DEMOCRAT,108599,141074,76.98016643747253
2022,ARIZONA,4,DEMOCRAT,148941,265498,56.098727674031444
2022,ARIZONA,5,REPUBLICAN,182464,321590,56.73808265182375
2022,ARIZONA,6,REPUBLICAN,177201,349283,50.73278688055245
2022,ARIZONA,7,DEMOCRAT,126418,195862,64.54442413536061
2022,ARIZONA,8,REPUBLICAN,197555,204713,96.50339743934191
2022,ARIZONA,9,REPUBLICAN,192796,197185,97.7741714633466
2022,ARKANSAS,1,REPUBLICAN,153774,208372,73.79782312402818
2022,ARKANSAS,2,REPUBLICAN,147975,246446,60.04357952654943
2022,ARKANSAS,3,REPUBLICAN,142401,223588,63.68901729967619
2022,ARKANSAS,4,REPUBLICAN,153850,216696,70.99808025990328
2022,CALIFORNIA,1,REPUBLICAN,152839,246225,62.07290080211189
2022,CALIFORNIA,2,DEMOCRAT,229720,308749,74.40347984932745
2022,CALIFORNIA,3,REPUBLICAN,181438,338199,53.64829582583035
2022,CALIFORNIA,4,DEMOCRAT,176900,260907,67.80193708869444
2022,CALIFORNIA,5,REPUBLICAN,173524,283030,61.30940183019467
2022,CALIFORNIA,6,DEMOCRAT,121058,216383,55.946169523483825
2022,CALIFORNIA,7,DEMOCRAT,150618,220651,68.26073754481058
2022,CALIFORNIA,8,DEMOCRAT,145501,192135,75.72852421474484
2022,CALIFORNIA,9,DEMOCRAT,95598,174400,54.815366972477065
2022,CALIFORNIA,10,DEMOCRAT,198415,251380,78.93030471795687
2022,CALIFORNIA,11,DEMOCRAT,220848,263065,83.9518750118792
2022,CALIFORNIA,12,DEMOCRAT,217110,239969,90.47418624905717
2022,CALIFORNIA,13,REPUBLICAN,67060,133556,50.21114738386893
2022,CALIFORNIA,14,DEMOCRAT,137612,198464,69.33851983231216
2022,CALIFORNIA,15,DEMOCRAT,108077,194874,55.4599382164886
2022,CALIFORNIA,16,DEMOCRAT,139235,241007,57.77218089101146
2022,CALIFORNIA,17,DEMOCRAT,127853,180253,70.9297487420459
2022,CALIFORNIA,18,DEMOCRAT,99776,151513,65.85309511395062
2022,CALIFORNIA,19,DEMOCRAT,194494,283310,68.65059475486215
2022,CALIFORNIA,20,REPUBLICAN,153847,228781,67.24640595154318
2022,CALIFORNIA,21,DEMOCRAT,68074,125647,54.17877068294508
